Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Waste,8.7,Nov,1.027,0.610630057,610.5185873,36.63780344,6.4353,30.20250344
MRM,Waste,8.7,Dec,1.07,0.610630057,636.0807093,36.63780344,6.6599,29.97790344
MRM,Waste,8.8,Jan,1.07,0.612973806,633.64861,36.77842835,7.3101,29.46832835
MRM,Waste,8.8,Feb,1.07,0.612973806,633.64861,36.77842835,8.5839,28.19452835
MRM,Waste,8.8,Mar,1.027,0.612973806,608.1842266,36.77842835,8.4449,28.33352835
MRM,Waste,8.8,Apr,0.958,0.612973806,567.3227742,36.77842835,7.4474,29.33102835
MRM,Waste,8.8,May,0.958,0.612973806,567.3227742,36.77842835,7.2845,29.49392835
MRM,Waste,8.8,Jun,0.958,0.612973806,567.3227742,36.77842835,6.6787,30.09972835
MRM,Waste,8.8,Jul,0.958,0.612973806,567.3227742,36.77842835,6.4176,30.36082835
MRM,Waste,8.8,Aug,0.958,0.612973806,567.3227742,36.77842835,6.4107,30.36772835
MRM,Waste,8.8,Sep,0.958,0.612973806,567.3227742,36.77842835,5.9258,30.85262835
MRM,Waste,8.8,Oct,0.987,0.612973806,584.4964281,36.77842835,6.876,29.90242835
MRM,Waste,8.8,Nov,1.027,0.612973806,608.1842266,36.77842835,6.4353,30.34312835
MRM,Waste,8.8,Dec,1.07,0.612973806,633.64861,36.77842835,6.6599,30.11852835
MRM,Waste,8.9,Jan,1.07,0.615299915,631.253135,36.91799487,7.3101,29.60789487
MRM,Waste,8.9,Feb,1.07,0.615299915,631.253135,36.91799487,8.5839,28.33409487
MRM,Waste,8.9,Mar,1.027,0.615299915,605.8850184,36.91799487,8.4449,28.47309487
MRM,Waste,8.9,Apr,0.958,0.615299915,565.1780405,36.91799487,7.4474,29.47059487
MRM,Waste,8.9,May,0.958,0.615299915,565.1780405,36.91799487,7.2845,29.63349487
MRM,Waste,8.9,Jun,0.958,0.615299915,565.1780405,36.91799487,6.6787,30.23929487
MRM,Waste,8.9,Jul,0.958,0.615299915,565.1780405,36.91799487,6.4176,30.50039487
MRM,Waste,8.9,Aug,0.958,0.615299915,565.1780405,36.91799487,6.4107,30.50729487
MRM,Waste,8.9,Sep,0.958,0.615299915,565.1780405,36.91799487,5.9258,30.99219487
MRM,Waste,8.9,Oct,0.987,0.615299915,582.2867703,36.91799487,6.876,30.04199487
MRM,Waste,8.9,Nov,1.027,0.615299915,605.8850184,36.91799487,6.4353,30.48269487
MRM,Waste,8.9,Dec,1.07,0.615299915,631.253135,36.91799487,6.6599,30.25809487
MRM,Waste,9,Jan,1.07,0.617608712,628.8933305,37.05652273,7.3101,29.74642273
MRM,Waste,9,Feb,1.07,0.617608712,628.8933305,37.05652273,8.5839,28.47262273
MRM,Waste,9,Mar,1.027,0.617608712,603.6200472,37.05652273,8.4449,28.61162273
MRM,Waste,9,Apr,0.958,0.617608712,563.0652436,37.05652273,7.4474,29.60912273
MRM,Waste,9,May,0.958,0.617608712,563.0652436,37.05652273,7.2845,29.77202273
MRM,Waste,9,Jun,0.958,0.617608712,563.0652436,37.05652273,6.6787,30.37782273
MRM,Waste,9,Jul,0.958,0.617608712,563.0652436,37.05652273,6.4176,30.63892273
MRM,Waste,9,Aug,0.958,0.617608712,563.0652436,37.05652273,6.4107,30.64582273
MRM,Waste,9,Sep,0.958,0.617608712,563.0652436,37.05652273,5.9258,31.13072273
MRM,Waste,9,Oct,0.987,0.617608712,580.1100161,37.05652273,6.876,30.18052273
MRM,Waste,9,Nov,1.027,0.617608712,603.6200472,37.05652273,6.4353,30.62122273
MRM,Waste,9,Dec,1.07,0.617608712,628.8933305,37.05652273,6.6599,30.39662273
MRM,Waste,9.1,Jan,1.07,0.619900518,626.5682779,37.19403108,7.3101,29.88393108
MRM,Waste,9.1,Feb,1.07,0.619900518,626.5682779,37.19403108,8.5839,28.61013108
MRM,Waste,9.1,Mar,1.027,0.619900518,601.3884312,37.19403108,8.4449,28.74913108
MRM,Waste,9.1,Apr,0.958,0.619900518,560.9835609,37.19403108,7.4474,29.74663108
MRM,Waste,9.1,May,0.958,0.619900518,560.9835609,37.19403108,7.2845,29.90953108
MRM,Waste,9.1,Jun,0.958,0.619900518,560.9835609,37.19403108,6.6787,30.51533108
MRM,Waste,9.1,Jul,0.958,0.619900518,560.9835609,37.19403108,6.4176,30.77643108
MRM,Waste,9.1,Aug,0.958,0.619900518,560.9835609,37.19403108,6.4107,30.78333108
MRM,Waste,9.1,Sep,0.958,0.619900518,560.9835609,37.19403108,5.9258,31.26823108
MRM,Waste,9.1,Oct,0.987,0.619900518,577.965318,37.19403108,6.876,30.31803108
MRM,Waste,9.1,Nov,1.027,0.619900518,601.3884312,37.19403108,6.4353,30.75873108
MRM,Waste,9.1,Dec,1.07,0.619900518,626.5682779,37.19403108,6.6599,30.53413108
MRM,Waste,9.2,Jan,1.07,0.622175642,624.2770917,37.33053849,7.3101,30.02043849
MRM,Waste,9.2,Feb,1.07,0.622175642,624.2770917,37.33053849,8.5839,28.74663849
MRM,Waste,9.2,Mar,1.027,0.622175642,599.1893207,37.33053849,8.4449,28.88563849
MRM,Waste,9.2,Apr,0.958,0.622175642,558.9321999,37.33053849,7.4474,29.88313849
MRM,Waste,9.2,May,0.958,0.622175642,558.9321999,37.33053849,7.2845,30.04603849
MRM,Waste,9.2,Jun,0.958,0.622175642,558.9321999,37.33053849,6.6787,30.65183849
MRM,Waste,9.2,Jul,0.958,0.622175642,558.9321999,37.33053849,6.4176,30.91293849
MRM,Waste,9.2,Aug,0.958,0.622175642,558.9321999,37.33053849,6.4107,30.91983849
MRM,Waste,9.2,Sep,0.958,0.622175642,558.9321999,37.33053849,5.9258,31.40473849
MRM,Waste,9.2,Oct,0.987,0.622175642,575.8518593,37.33053849,6.876,30.45453849
MRM,Waste,9.2,Nov,1.027,0.622175642,599.1893207,37.33053849,6.4353,30.89523849
MRM,Waste,9.2,Dec,1.07,0.622175642,624.2770917,37.33053849,6.6599,30.67063849
MRM,Waste,9.3,Jan,1.07,0.624434384,622.0189185,37.46606302,7.3101,30.15596302
MRM,Waste,9.3,Feb,1.07,0.624434384,622.0189185,37.46606302,8.5839,28.88216302
MRM,Waste,9.3,Mar,1.027,0.624434384,597.0218966,37.46606302,8.4449,29.02116302
MRM,Waste,9.3,Apr,0.958,0.624434384,556.9103962,37.46606302,7.4474,30.01866302
MRM,Waste,9.3,May,0.958,0.624434384,556.9103962,37.46606302,7.2845,30.18156302
MRM,Waste,9.3,Jun,0.958,0.624434384,556.9103962,37.46606302,6.6787,30.78736302
MRM,Waste,9.3,Jul,0.958,0.624434384,556.9103962,37.46606302,6.4176,31.04846302
MRM,Waste,9.3,Aug,0.958,0.624434384,556.9103962,37.46606302,6.4107,31.05536302
MRM,Waste,9.3,Sep,0.958,0.624434384,556.9103962,37.46606302,5.9258,31.54026302
MRM,Waste,9.3,Oct,0.987,0.624434384,573.7688529,37.46606302,6.876,30.59006302
MRM,Waste,9.3,Nov,1.027,0.624434384,597.0218966,37.46606302,6.4353,31.03076302
MRM,Waste,9.3,Dec,1.07,0.624434384,622.0189185,37.46606302,6.6599,30.80616302
MRM,Waste,9.4,Jan,1.07,0.626677037,619.7929354,37.60062219,7.3101,30.29052219
MRM,Waste,9.4,Feb,1.07,0.626677037,619.7929354,37.60062219,8.5839,29.01672219
MRM,Waste,9.4,Mar,1.027,0.626677037,594.8853688,37.60062219,8.4449,29.15572219
MRM,Waste,9.4,Apr,0.958,0.626677037,554.9174131,37.60062219,7.4474,30.15322219
MRM,Waste,9.4,May,0.958,0.626677037,554.9174131,37.60062219,7.2845,30.31612219
MRM,Waste,9.4,Jun,0.958,0.626677037,554.9174131,37.60062219,6.6787,30.92192219
MRM,Waste,9.4,Jul,0.958,0.626677037,554.9174131,37.60062219,6.4176,31.18302219
MRM,Waste,9.4,Aug,0.958,0.626677037,554.9174131,37.60062219,6.4107,31.18992219
MRM,Waste,9.4,Sep,0.958,0.626677037,554.9174131,37.60062219,5.9258,31.67482219
MRM,Waste,9.4,Oct,0.987,0.626677037,571.7155394,37.60062219,6.876,30.72462219
MRM,Waste,9.4,Nov,1.027,0.626677037,594.8853688,37.60062219,6.4353,31.16532219
MRM,Waste,9.4,Dec,1.07,0.626677037,619.7929354,37.60062219,6.6599,30.94072219
MRM,Waste,9.5,Jan,1.07,0.628903884,617.5983481,37.73423305,7.3101,30.42413305
MRM,Waste,9.5,Feb,1.07,0.628903884,617.5983481,37.73423305,8.5839,29.15033305
MRM,Waste,9.5,Mar,1.027,0.628903884,592.7789752,37.73423305,8.4449,29.28933305
MRM,Waste,9.5,Apr,0.958,0.628903884,552.9525397,37.73423305,7.4474,30.28683305
MRM,Waste,9.5,May,0.958,0.628903884,552.9525397,37.73423305,7.2845,30.44973305
MRM,Waste,9.5,Jun,0.958,0.628903884,552.9525397,37.73423305,6.6787,31.05553305
MRM,Waste,9.5,Jul,0.958,0.628903884,552.9525397,37.73423305,6.4176,31.31663305
MRM,Waste,9.5,Aug,0.958,0.628903884,552.9525397,37.73423305,6.4107,31.32353305
MRM,Waste,9.5,Sep,0.958,0.628903884,552.9525397,37.73423305,5.9258,31.80843305
MRM,Waste,9.5,Oct,0.987,0.628903884,569.6911865,37.73423305,6.876,30.85823305
MRM,Waste,9.5,Nov,1.027,0.628903884,592.7789752,37.73423305,6.4353,31.29893305
MRM,Waste,9.5,Dec,1.07,0.628903884,617.5983481,37.73423305,6.6599,31.07433305
MRM,Waste,9.6,Jan,1.07,0.631115203,615.4343904,37.86691216,7.3101,30.55681216
MRM,Waste,9.6,Feb,1.07,0.631115203,615.4343904,37.86691216,8.5839,29.28301216
MRM,Waste,9.6,Mar,1.027,0.631115203,590.7019803,37.86691216,8.4449,29.42201216
MRM,Waste,9.6,Apr,0.958,0.631115203,551.0150897,37.86691216,7.4474,30.41951216
MRM,Waste,9.6,May,0.958,0.631115203,551.0150897,37.86691216,7.2845,30.58241216
MRM,Waste,9.6,Jun,0.958,0.631115203,551.0150897,37.86691216,6.6787,31.18821216
MRM,Waste,9.6,Jul,0.958,0.631115203,551.0150897,37.86691216,6.4176,31.44931216
MRM,Waste,9.6,Aug,0.958,0.631115203,551.0150897,37.86691216,6.4107,31.45621216
MRM,Waste,9.6,Sep,0.958,0.631115203,551.0150897,37.86691216,5.9258,31.94111216
MRM,Waste,9.6,Oct,0.987,0.631115203,567.6950872,37.86691216,6.876,30.99091216
MRM,Waste,9.6,Nov,1.027,0.631115203,590.7019803,37.86691216,6.4353,31.43161216
MRM,Waste,9.6,Dec,1.07,0.631115203,615.4343904,37.86691216,6.6599,31.20701216
MRM,Waste,9.7,Jan,1.07,0.63331126,613.3003222,37.99867562,7.3101,30.68857562
MRM,Waste,9.7,Feb,1.07,0.63331126,613.3003222,37.99867562,8.5839,29.41477562
MRM,Waste,9.7,Mar,1.027,0.63331126,588.6536738,37.99867562,8.4449,29.55377562
MRM,Waste,9.7,Apr,0.958,0.63331126,549.1044007,37.99867562,7.4474,30.55127562
MRM,Waste,9.7,May,0.958,0.63331126,549.1044007,37.99867562,7.2845,30.71417562
MRM,Waste,9.7,Jun,0.958,0.63331126,549.1044007,37.99867562,6.6787,31.31997562
MRM,Waste,9.7,Jul,0.958,0.63331126,549.1044007,37.99867562,6.4176,31.58107562
MRM,Waste,9.7,Aug,0.958,0.63331126,549.1044007,37.99867562,6.4107,31.58797562
MRM,Waste,9.7,Sep,0.958,0.63331126,549.1044007,37.99867562,5.9258,32.07287562
MRM,Waste,9.7,Oct,0.987,0.63331126,565.7265589,37.99867562,6.876,31.12267562
MRM,Waste,9.7,Nov,1.027,0.63331126,588.6536738,37.99867562,6.4353,31.56337562
MRM,Waste,9.7,Dec,1.07,0.63331126,613.3003222,37.99867562,6.6599,31.33877562
MRM,Waste,9.8,Jan,1.07,0.635492318,611.1954291,38.12953908,7.3101,30.81943908
MRM,Waste,9.8,Feb,1.07,0.635492318,611.1954291,38.12953908,8.5839,29.54563908
MRM,Waste,9.8,Mar,1.027,0.635492318,586.6333698,38.12953908,8.4449,29.68463908
MRM,Waste,9.8,Apr,0.958,0.635492318,547.2198327,38.12953908,7.4474,30.68213908
MRM,Waste,9.8,May,0.958,0.635492318,547.2198327,38.12953908,7.2845,30.84503908
MRM,Waste,9.8,Jun,0.958,0.635492318,547.2198327,38.12953908,6.6787,31.45083908
MRM,Waste,9.8,Jul,0.958,0.635492318,547.2198327,38.12953908,6.4176,31.71193908
MRM,Waste,9.8,Aug,0.958,0.635492318,547.2198327,38.12953908,6.4107,31.71883908
MRM,Waste,9.8,Sep,0.958,0.635492318,547.2198327,38.12953908,5.9258,32.20373908
MRM,Waste,9.8,Oct,0.987,0.635492318,563.7849425,38.12953908,6.876,31.25353908
MRM,Waste,9.8,Nov,1.027,0.635492318,586.6333698,38.12953908,6.4353,31.69423908
MRM,Waste,9.8,Dec,1.07,0.635492318,611.1954291,38.12953908,6.6599,31.46963908
MRM,Waste,9.9,Jan,1.07,0.63765863,609.1190203,38.2595178,7.3101,30.9494178
MRM,Waste,9.9,Feb,1.07,0.63765863,609.1190203,38.2595178,8.5839,29.6756178
MRM,Waste,9.9,Mar,1.027,0.63765863,584.6404055,38.2595178,8.4449,29.8146178
MRM,Waste,9.9,Apr,0.958,0.63765863,545.3607677,38.2595178,7.4474,30.8121178
MRM,Waste,9.9,May,0.958,0.63765863,545.3607677,38.2595178,7.2845,30.9750178
MRM,Waste,9.9,Jun,0.958,0.63765863,545.3607677,38.2595178,6.6787,31.5808178
MRM,Waste,9.9,Jul,0.958,0.63765863,545.3607677,38.2595178,6.4176,31.8419178
MRM,Waste,9.9,Aug,0.958,0.63765863,545.3607677,38.2595178,6.4107,31.8488178
MRM,Waste,9.9,Sep,0.958,0.63765863,545.3607677,38.2595178,5.9258,32.3337178
MRM,Waste,9.9,Oct,0.987,0.63765863,561.869601,38.2595178,6.876,31.3835178
MRM,Waste,9.9,Nov,1.027,0.63765863,584.6404055,38.2595178,6.4353,31.8242178
MRM,Waste,9.9,Dec,1.07,0.63765863,609.1190203,38.2595178,6.6599,31.5996178
MRM,Waste,10,Jan,1.07,0.639810443,607.0704286,38.38862659,7.3101,31.07852659
MRM,Waste,10,Feb,1.07,0.639810443,607.0704286,38.38862659,8.5839,29.80472659
MRM,Waste,10,Mar,1.027,0.639810443,582.6741404,38.38862659,8.4449,29.94372659
MRM,Waste,10,Apr,0.958,0.639810443,543.526608,38.38862659,7.4474,30.94122659
MRM,Waste,10,May,0.958,0.639810443,543.526608,38.38862659,7.2845,31.10412659
MRM,Waste,10,Jun,0.958,0.639810443,543.526608,38.38862659,6.6787,31.70992659
MRM,Waste,10,Jul,0.958,0.639810443,543.526608,38.38862659,6.4176,31.97102659
MRM,Waste,10,Aug,0.958,0.639810443,543.526608,38.38862659,6.4107,31.97792659
MRM,Waste,10,Sep,0.958,0.639810443,543.526608,38.38862659,5.9258,32.46282659
MRM,Waste,10,Oct,0.987,0.639810443,559.9799187,38.38862659,6.876,31.51262659
MRM,Waste,10,Nov,1.027,0.639810443,582.6741404,38.38862659,6.4353,31.95332659
MRM,Waste,10,Dec,1.07,0.639810443,607.0704286,38.38862659,6.6599,31.72872659
MRM,Waste,10.1,Jan,1.07,0.674,576.2759644,40.44,7.3101,33.1299
MRM,Waste,10.1,Feb,1.07,0.674,576.2759644,40.44,8.5839,31.8561
MRM,Waste,10.1,Mar,1.027,0.674,553.1172107,40.44,8.4449,31.9951
MRM,Waste,10.1,Apr,0.958,0.674,515.9554896,40.44,7.4474,32.9926
MRM,Waste,10.1,May,0.958,0.674,515.9554896,40.44,7.2845,33.1555
MRM,Waste,10.1,Jun,0.958,0.674,515.9554896,40.44,6.6787,33.7613
MRM,Waste,10.1,Jul,0.958,0.674,515.9554896,40.44,6.4176,34.0224
MRM,Waste,10.1,Aug,0.958,0.674,515.9554896,40.44,6.4107,34.0293
MRM,Waste,10.1,Sep,0.958,0.674,515.9554896,40.44,5.9258,34.5142
MRM,Waste,10.1,Oct,0.987,0.674,531.574184,40.44,6.876,33.564
MRM,Waste,10.1,Nov,1.027,0.674,553.1172107,40.44,6.4353,34.0047
MRM,Waste,10.1,Dec,1.07,0.674,576.2759644,40.44,6.6599,33.7801
MRM,Waste,10.2,Jan,1.07,0.678,572.8761062,40.68,7.3101,33.3699
MRM,Waste,10.2,Feb,1.07,0.678,572.8761062,40.68,8.5839,32.0961
MRM,Waste,10.2,Mar,1.027,0.678,549.8539823,40.68,8.4449,32.2351
MRM,Waste,10.2,Apr,0.958,0.678,512.9115044,40.68,7.4474,33.2326
MRM,Waste,10.2,May,0.958,0.678,512.9115044,40.68,7.2845,33.3955
MRM,Waste,10.2,Jun,0.958,0.678,512.9115044,40.68,6.6787,34.0013
MRM,Waste,10.2,Jul,0.958,0.678,512.9115044,40.68,6.4176,34.2624
MRM,Waste,10.2,Aug,0.958,0.678,512.9115044,40.68,6.4107,34.2693
MRM,Waste,10.2,Sep,0.958,0.678,512.9115044,40.68,5.9258,34.7542
MRM,Waste,10.2,Oct,0.987,0.678,528.4380531,40.68,6.876,33.804
MRM,Waste,10.2,Nov,1.027,0.678,549.8539823,40.68,6.4353,34.2447
MRM,Waste,10.2,Dec,1.07,0.678,572.8761062,40.68,6.6599,34.0201
MRM,Waste,10.3,Jan,1.07,0.682,569.516129,40.92,7.3101,33.6099
MRM,Waste,10.3,Feb,1.07,0.682,569.516129,40.92,8.5839,32.3361
MRM,Waste,10.3,Mar,1.027,0.682,546.6290323,40.92,8.4449,32.4751
MRM,Waste,10.3,Apr,0.958,0.682,509.9032258,40.92,7.4474,33.4726
MRM,Waste,10.3,May,0.958,0.682,509.9032258,40.92,7.2845,33.6355
MRM,Waste,10.3,Jun,0.958,0.682,509.9032258,40.92,6.6787,34.2413
MRM,Waste,10.3,Jul,0.958,0.682,509.9032258,40.92,6.4176,34.5024
MRM,Waste,10.3,Aug,0.958,0.682,509.9032258,40.92,6.4107,34.5093
MRM,Waste,10.3,Sep,0.958,0.682,509.9032258,40.92,5.9258,34.9942
MRM,Waste,10.3,Oct,0.987,0.682,525.3387097,40.92,6.876,34.044
MRM,Waste,10.3,Nov,1.027,0.682,546.6290323,40.92,6.4353,34.4847
MRM,Waste,10.3,Dec,1.07,0.682,569.516129,40.92,6.6599,34.2601
MRM,Waste,10.4,Jan,1.07,0.686,566.1953353,41.16,7.3101,33.8499
MRM,Waste,10.4,Feb,1.07,0.686,566.1953353,41.16,8.5839,32.5761
MRM,Waste,10.4,Mar,1.027,0.686,543.441691,41.16,8.4449,32.7151
MRM,Waste,10.4,Apr,0.958,0.686,506.9300292,41.16,7.4474,33.7126
MRM,Waste,10.4,May,0.958,0.686,506.9300292,41.16,7.2845,33.8755
MRM,Waste,10.4,Jun,0.958,0.686,506.9300292,41.16,6.6787,34.4813
MRM,Waste,10.4,Jul,0.958,0.686,506.9300292,41.16,6.4176,34.7424
MRM,Waste,10.4,Aug,0.958,0.686,506.9300292,41.16,6.4107,34.7493
MRM,Waste,10.4,Sep,0.958,0.686,506.9300292,41.16,5.9258,35.2342
MRM,Waste,10.4,Oct,0.987,0.686,522.2755102,41.16,6.876,34.284
MRM,Waste,10.4,Nov,1.027,0.686,543.441691,41.16,6.4353,34.7247
MRM,Waste,10.4,Dec,1.07,0.686,566.1953353,41.16,6.6599,34.5001
MRM,Waste,10.5,Jan,1.07,0.69,562.9130435,41.4,7.3101,34.0899
MRM,Waste,10.5,Feb,1.07,0.69,562.9130435,41.4,8.5839,32.8161
MRM,Waste,10.5,Mar,1.027,0.69,540.2913043,41.4,8.4449,32.9551
MRM,Waste,10.5,Apr,0.958,0.69,503.9913043,41.4,7.4474,33.9526
MRM,Waste,10.5,May,0.958,0.69,503.9913043,41.4,7.2845,34.1155
MRM,Waste,10.5,Jun,0.958,0.69,503.9913043,41.4,6.6787,34.7213
MRM,Waste,10.5,Jul,0.958,0.69,503.9913043,41.4,6.4176,34.9824
MRM,Waste,10.5,Aug,0.958,0.69,503.9913043,41.4,6.4107,34.9893
MRM,Waste,10.5,Sep,0.958,0.69,503.9913043,41.4,5.9258,35.4742
MRM,Waste,10.5,Oct,0.987,0.69,519.2478261,41.4,6.876,34.524
MRM,Waste,10.5,Nov,1.027,0.69,540.2913043,41.4,6.4353,34.9647
MRM,Waste,10.5,Dec,1.07,0.69,562.9130435,41.4,6.6599,34.7401
MRM,Waste,10.6,Jan,1.07,0.694,559.6685879,41.64,7.3101,34.3299
MRM,Waste,10.6,Feb,1.07,0.694,559.6685879,41.64,8.5839,33.0561
MRM,Waste,10.6,Mar,1.027,0.694,537.1772334,41.64,8.4449,33.1951
MRM,Waste,10.6,Apr,0.958,0.694,501.0864553,41.64,7.4474,34.1926
MRM,Waste,10.6,May,0.958,0.694,501.0864553,41.64,7.2845,34.3555
MRM,Waste,10.6,Jun,0.958,0.694,501.0864553,41.64,6.6787,34.9613
MRM,Waste,10.6,Jul,0.958,0.694,501.0864553,41.64,6.4176,35.2224
MRM,Waste,10.6,Aug,0.958,0.694,501.0864553,41.64,6.4107,35.2293
MRM,Waste,10.6,Sep,0.958,0.694,501.0864553,41.64,5.9258,35.7142
MRM,Waste,10.6,Oct,0.987,0.694,516.2550432,41.64,6.876,34.764
MRM,Waste,10.6,Nov,1.027,0.694,537.1772334,41.64,6.4353,35.2047
MRM,Waste,10.6,Dec,1.07,0.694,559.6685879,41.64,6.6599,34.9801
MRM,Waste,10.7,Jan,1.07,0.698,556.4613181,41.88,7.3101,34.5699
MRM,Waste,10.7,Feb,1.07,0.698,556.4613181,41.88,8.5839,33.2961
MRM,Waste,10.7,Mar,1.027,0.698,534.0988539,41.88,8.4449,33.4351
MRM,Waste,10.7,Apr,0.958,0.698,498.2148997,41.88,7.4474,34.4326
MRM,Waste,10.7,May,0.958,0.698,498.2148997,41.88,7.2845,34.5955
MRM,Waste,10.7,Jun,0.958,0.698,498.2148997,41.88,6.6787,35.2013
MRM,Waste,10.7,Jul,0.958,0.698,498.2148997,41.88,6.4176,35.4624
MRM,Waste,10.7,Aug,0.958,0.698,498.2148997,41.88,6.4107,35.4693
MRM,Waste,10.7,Sep,0.958,0.698,498.2148997,41.88,5.9258,35.9542
MRM,Waste,10.7,Oct,0.987,0.698,513.2965616,41.88,6.876,35.004
MRM,Waste,10.7,Nov,1.027,0.698,534.0988539,41.88,6.4353,35.4447
MRM,Waste,10.7,Dec,1.07,0.698,556.4613181,41.88,6.6599,35.2201
MRM,Waste,10.8,Jan,1.07,0.702,553.2905983,42.12,7.3101,34.8099
MRM,Waste,10.8,Feb,1.07,0.702,553.2905983,42.12,8.5839,33.5361
MRM,Waste,10.8,Mar,1.027,0.702,531.0555556,42.12,8.4449,33.6751
MRM,Waste,10.8,Apr,0.958,0.702,495.3760684,42.12,7.4474,34.6726
MRM,Waste,10.8,May,0.958,0.702,495.3760684,42.12,7.2845,34.8355
MRM,Waste,10.8,Jun,0.958,0.702,495.3760684,42.12,6.6787,35.4413
MRM,Waste,10.8,Jul,0.958,0.702,495.3760684,42.12,6.4176,35.7024
MRM,Waste,10.8,Aug,0.958,0.702,495.3760684,42.12,6.4107,35.7093
MRM,Waste,10.8,Sep,0.958,0.702,495.3760684,42.12,5.9258,36.1942
MRM,Waste,10.8,Oct,0.987,0.702,510.3717949,42.12,6.876,35.244
MRM,Waste,10.8,Nov,1.027,0.702,531.0555556,42.12,6.4353,35.6847
MRM,Waste,10.8,Dec,1.07,0.702,553.2905983,42.12,6.6599,35.4601
MRM,Waste,10.9,Jan,1.07,0.706,550.1558074,42.36,7.3101,35.0499
MRM,Waste,10.9,Feb,1.07,0.706,550.1558074,42.36,8.5839,33.7761
MRM,Waste,10.9,Mar,1.027,0.706,528.0467422,42.36,8.4449,33.9151
MRM,Waste,10.9,Apr,0.958,0.706,492.5694051,42.36,7.4474,34.9126
MRM,Waste,10.9,May,0.958,0.706,492.5694051,42.36,7.2845,35.0755
MRM,Waste,10.9,Jun,0.958,0.706,492.5694051,42.36,6.6787,35.6813
MRM,Waste,10.9,Jul,0.958,0.706,492.5694051,42.36,6.4176,35.9424
MRM,Waste,10.9,Aug,0.958,0.706,492.5694051,42.36,6.4107,35.9493
MRM,Waste,10.9,Sep,0.958,0.706,492.5694051,42.36,5.9258,36.4342
MRM,Waste,10.9,Oct,0.987,0.706,507.48017,42.36,6.876,35.484
MRM,Waste,10.9,Nov,1.027,0.706,528.0467422,42.36,6.4353,35.9247
MRM,Waste,10.9,Dec,1.07,0.706,550.1558074,42.36,6.6599,35.7001
MRM,Waste,11,Jan,1.07,0.71,547.056338,42.6,7.3101,35.2899
MRM,Waste,11,Feb,1.07,0.71,547.056338,42.6,8.5839,34.0161
MRM,Waste,11,Mar,1.027,0.71,525.071831,42.6,8.4449,34.1551
MRM,Waste,11,Apr,0.958,0.71,489.7943662,42.6,7.4474,35.1526
MRM,Waste,11,May,0.958,0.71,489.7943662,42.6,7.2845,35.3155
MRM,Waste,11,Jun,0.958,0.71,489.7943662,42.6,6.6787,35.9213
MRM,Waste,11,Jul,0.958,0.71,489.7943662,42.6,6.4176,36.1824
MRM,Waste,11,Aug,0.958,0.71,489.7943662,42.6,6.4107,36.1893
MRM,Waste,11,Sep,0.958,0.71,489.7943662,42.6,5.9258,36.6742
MRM,Waste,11,Oct,0.987,0.71,504.6211268,42.6,6.876,35.724
MRM,Waste,11,Nov,1.027,0.71,525.071831,42.6,6.4353,36.1647
MRM,Waste,11,Dec,1.07,0.71,547.056338,42.6,6.6599,35.9401
MRM,Waste,11.1,Jan,1.07,0.714,543.9915966,42.84,7.3101,35.5299
MRM,Waste,11.1,Feb,1.07,0.714,543.9915966,42.84,8.5839,34.2561
MRM,Waste,11.1,Mar,1.027,0.714,522.1302521,42.84,8.4449,34.3951
MRM,Waste,11.1,Apr,0.958,0.714,487.0504202,42.84,7.4474,35.3926
MRM,Waste,11.1,May,0.958,0.714,487.0504202,42.84,7.2845,35.5555
MRM,Waste,11.1,Jun,0.958,0.714,487.0504202,42.84,6.6787,36.1613
MRM,Waste,11.1,Jul,0.958,0.714,487.0504202,42.84,6.4176,36.4224
MRM,Waste,11.1,Aug,0.958,0.714,487.0504202,42.84,6.4107,36.4293
MRM,Waste,11.1,Sep,0.958,0.714,487.0504202,42.84,5.9258,36.9142
MRM,Waste,11.1,Oct,0.987,0.714,501.7941176,42.84,6.876,35.964
MRM,Waste,11.1,Nov,1.027,0.714,522.1302521,42.84,6.4353,36.4047
MRM,Waste,11.1,Dec,1.07,0.714,543.9915966,42.84,6.6599,36.1801
MRM,Waste,11.2,Jan,1.07,0.718,540.9610028,43.08,7.3101,35.7699
MRM,Waste,11.2,Feb,1.07,0.718,540.9610028,43.08,8.5839,34.4961
MRM,Waste,11.2,Mar,1.027,0.718,519.2214485,43.08,8.4449,34.6351
MRM,Waste,11.2,Apr,0.958,0.718,484.3370474,43.08,7.4474,35.6326
MRM,Waste,11.2,May,0.958,0.718,484.3370474,43.08,7.2845,35.7955
MRM,Waste,11.2,Jun,0.958,0.718,484.3370474,43.08,6.6787,36.4013
MRM,Waste,11.2,Jul,0.958,0.718,484.3370474,43.08,6.4176,36.6624
MRM,Waste,11.2,Aug,0.958,0.718,484.3370474,43.08,6.4107,36.6693
MRM,Waste,11.2,Sep,0.958,0.718,484.3370474,43.08,5.9258,37.1542
MRM,Waste,11.2,Oct,0.987,0.718,498.9986072,43.08,6.876,36.204
MRM,Waste,11.2,Nov,1.027,0.718,519.2214485,43.08,6.4353,36.6447
MRM,Waste,11.2,Dec,1.07,0.718,540.9610028,43.08,6.6599,36.4201
MRM,Waste,11.3,Jan,1.07,0.722,537.9639889,43.32,7.3101,36.0099
