Pit,Material,HD (km),Month,SF,Cycle (hrs),TPNOH (t/h),Cycle (min),Fixed (min),Travel (min)
MRM,Waste,9.8,May,0.958,0.6949,500.437473,41.694,7.2845,34.4095
MRM,Waste,9.8,Jun,0.958,0.6949,500.437473,41.694,6.6787,35.0153
MRM,Waste,9.8,Jul,0.958,0.6949,500.437473,41.694,6.4176,35.2764
MRM,Waste,9.8,Aug,0.958,0.6949,500.437473,41.694,6.4107,35.2833
MRM,Waste,9.8,Sep,0.958,0.6949,500.437473,41.694,5.9258,35.7682
MRM,Waste,9.8,Oct,0.987,0.6949,515.5864153,41.694,6.876,34.818
MRM,Waste,9.8,Nov,1.027,0.6949,536.4815081,41.694,6.4353,35.2587
MRM,Waste,9.8,Dec,1.07,0.6949,558.9437329,41.694,6.6599,35.0341
MRM,Waste,9.9,Jan,1.07,0.6989,555.7447417,41.934,7.3101,34.6239
MRM,Waste,9.9,Feb,1.07,0.6989,555.7447417,41.934,8.5839,33.3501
MRM,Waste,9.9,Mar,1.027,0.6989,533.4110745,41.934,8.4449,33.4891
MRM,Waste,9.9,Apr,0.958,0.6989,497.5733295,41.934,7.4474,34.4866
MRM,Waste,9.9,May,0.958,0.6989,497.5733295,41.934,7.2845,34.6495
MRM,Waste,9.9,Jun,0.958,0.6989,497.5733295,41.934,6.6787,35.2553
MRM,Waste,9.9,Jul,0.958,0.6989,497.5733295,41.934,6.4176,35.5164
MRM,Waste,9.9,Aug,0.958,0.6989,497.5733295,41.934,6.4107,35.5233
MRM,Waste,9.9,Sep,0.958,0.6989,497.5733295,41.934,5.9258,36.0082
MRM,Waste,9.9,Oct,0.987,0.6989,512.6355702,41.934,6.876,35.058
MRM,Waste,9.9,Nov,1.027,0.6989,533.4110745,41.934,6.4353,35.4987
MRM,Waste,9.9,Dec,1.07,0.6989,555.7447417,41.934,6.6599,35.2741
MRM,Waste,10,Jan,1.07,0.7029,552.5821596,42.174,7.3101,34.8639
MRM,Waste,10,Feb,1.07,0.7029,552.5821596,42.174,8.5839,33.5901
MRM,Waste,10,Mar,1.027,0.7029,530.3755869,42.174,8.4449,33.7291
MRM,Waste,10,Apr,0.958,0.7029,494.741784,42.174,7.4474,34.7266
MRM,Waste,10,May,0.958,0.7029,494.741784,42.174,7.2845,34.8895
MRM,Waste,10,Jun,0.958,0.7029,494.741784,42.174,6.6787,35.4953
MRM,Waste,10,Jul,0.958,0.7029,494.741784,42.174,6.4176,35.7564
MRM,Waste,10,Aug,0.958,0.7029,494.741784,42.174,6.4107,35.7633
MRM,Waste,10,Sep,0.958,0.7029,494.741784,42.174,5.9258,36.2482
MRM,Waste,10,Oct,0.987,0.7029,509.7183099,42.174,6.876,35.298
MRM,Waste,10,Nov,1.027,0.7029,530.3755869,42.174,6.4353,35.7387
MRM,Waste,10,Dec,1.07,0.7029,552.5821596,42.174,6.6599,35.5141
MRM,Waste,10.1,Jan,1.07,0.7069,549.4553685,42.414,7.3101,35.1039
MRM,Waste,10.1,Feb,1.07,0.7069,549.4553685,42.414,8.5839,33.8301
MRM,Waste,10.1,Mar,1.027,0.7069,527.3744518,42.414,8.4449,33.9691
MRM,Waste,10.1,Apr,0.958,0.7069,491.9422832,42.414,7.4474,34.9666
MRM,Waste,10.1,May,0.958,0.7069,491.9422832,42.414,7.2845,35.1295
MRM,Waste,10.1,Jun,0.958,0.7069,491.9422832,42.414,6.6787,35.7353
MRM,Waste,10.1,Jul,0.958,0.7069,491.9422832,42.414,6.4176,35.9964
MRM,Waste,10.1,Aug,0.958,0.7069,491.9422832,42.414,6.4107,36.0033
MRM,Waste,10.1,Sep,0.958,0.7069,491.9422832,42.414,5.9258,36.4882
MRM,Waste,10.1,Oct,0.987,0.7069,506.8340642,42.414,6.876,35.538
MRM,Waste,10.1,Nov,1.027,0.7069,527.3744518,42.414,6.4353,35.9787
MRM,Waste,10.1,Dec,1.07,0.7069,549.4553685,42.414,6.6599,35.7541
MRM,Waste,10.2,Jan,1.07,0.7109,546.3637642,42.654,7.3101,35.3439
MRM,Waste,10.2,Feb,1.07,0.7109,546.3637642,42.654,8.5839,34.0701
MRM,Waste,10.2,Mar,1.027,0.7109,524.4070896,42.654,8.4449,34.2091
MRM,Waste,10.2,Apr,0.958,0.7109,489.1742861,42.654,7.4474,35.2066
MRM,Waste,10.2,May,0.958,0.7109,489.1742861,42.654,7.2845,35.3695
MRM,Waste,10.2,Jun,0.958,0.7109,489.1742861,42.654,6.6787,35.9753
MRM,Waste,10.2,Jul,0.958,0.7109,489.1742861,42.654,6.4176,36.2364
MRM,Waste,10.2,Aug,0.958,0.7109,489.1742861,42.654,6.4107,36.2433
MRM,Waste,10.2,Sep,0.958,0.7109,489.1742861,42.654,5.9258,36.7282
MRM,Waste,10.2,Oct,0.987,0.7109,503.982276,42.654,6.876,35.778
MRM,Waste,10.2,Nov,1.027,0.7109,524.4070896,42.654,6.4353,36.2187
MRM,Waste,10.2,Dec,1.07,0.7109,546.3637642,42.654,6.6599,35.9941
MRM,Waste,10.3,Jan,1.07,0.7149,543.3067562,42.894,7.3101,35.5839
MRM,Waste,10.3,Feb,1.07,0.7149,543.3067562,42.894,8.5839,34.3101
MRM,Waste,10.3,Mar,1.027,0.7149,521.4729333,42.894,8.4449,34.4491
MRM,Waste,10.3,Apr,0.958,0.7149,486.437264,42.894,7.4474,35.4466
MRM,Waste,10.3,May,0.958,0.7149,486.437264,42.894,7.2845,35.6095
MRM,Waste,10.3,Jun,0.958,0.7149,486.437264,42.894,6.6787,36.2153
MRM,Waste,10.3,Jul,0.958,0.7149,486.437264,42.894,6.4176,36.4764
MRM,Waste,10.3,Aug,0.958,0.7149,486.437264,42.894,6.4107,36.4833
MRM,Waste,10.3,Sep,0.958,0.7149,486.437264,42.894,5.9258,36.9682
MRM,Waste,10.3,Oct,0.987,0.7149,501.1624003,42.894,6.876,36.018
MRM,Waste,10.3,Nov,1.027,0.7149,521.4729333,42.894,6.4353,36.4587
MRM,Waste,10.3,Dec,1.07,0.7149,543.3067562,42.894,6.6599,36.2341
MRM,Waste,10.4,Jan,1.07,0.7189,540.2837669,43.134,7.3101,35.8239
MRM,Waste,10.4,Feb,1.07,0.7189,540.2837669,43.134,8.5839,34.5501
MRM,Waste,10.4,Mar,1.027,0.7189,518.5714286,43.134,8.4449,34.6891
MRM,Waste,10.4,Apr,0.958,0.7189,483.7306997,43.134,7.4474,35.6866
MRM,Waste,10.4,May,0.958,0.7189,483.7306997,43.134,7.2845,35.8495
MRM,Waste,10.4,Jun,0.958,0.7189,483.7306997,43.134,6.6787,36.4553
MRM,Waste,10.4,Jul,0.958,0.7189,483.7306997,43.134,6.4176,36.7164
MRM,Waste,10.4,Aug,0.958,0.7189,483.7306997,43.134,6.4107,36.7233
MRM,Waste,10.4,Sep,0.958,0.7189,483.7306997,43.134,5.9258,37.2082
MRM,Waste,10.4,Oct,0.987,0.7189,498.3739046,43.134,6.876,36.258
MRM,Waste,10.4,Nov,1.027,0.7189,518.5714286,43.134,6.4353,36.6987
MRM,Waste,10.4,Dec,1.07,0.7189,540.2837669,43.134,6.6599,36.4741
MRM,Waste,10.5,Jan,1.07,0.7229,537.2942316,43.374,7.3101,36.0639
MRM,Waste,10.5,Feb,1.07,0.7229,537.2942316,43.374,8.5839,34.7901
MRM,Waste,10.5,Mar,1.027,0.7229,515.7020335,43.374,8.4449,34.9291
MRM,Waste,10.5,Apr,0.958,0.7229,481.0540877,43.374,7.4474,35.9266
MRM,Waste,10.5,May,0.958,0.7229,481.0540877,43.374,7.2845,36.0895
MRM,Waste,10.5,Jun,0.958,0.7229,481.0540877,43.374,6.6787,36.6953
MRM,Waste,10.5,Jul,0.958,0.7229,481.0540877,43.374,6.4176,36.9564
MRM,Waste,10.5,Aug,0.958,0.7229,481.0540877,43.374,6.4107,36.9633
MRM,Waste,10.5,Sep,0.958,0.7229,481.0540877,43.374,5.9258,37.4482
MRM,Waste,10.5,Oct,0.987,0.7229,495.6162678,43.374,6.876,36.498
MRM,Waste,10.5,Nov,1.027,0.7229,515.7020335,43.374,6.4353,36.9387
MRM,Waste,10.5,Dec,1.07,0.7229,537.2942316,43.374,6.6599,36.7141
MRM,Waste,10.6,Jan,1.07,0.7269,534.337598,43.614,7.3101,36.3039
MRM,Waste,10.6,Feb,1.07,0.7269,534.337598,43.614,8.5839,35.0301
MRM,Waste,10.6,Mar,1.027,0.7269,512.8642179,43.614,8.4449,35.1691
MRM,Waste,10.6,Apr,0.958,0.7269,478.4069336,43.614,7.4474,36.1666
MRM,Waste,10.6,May,0.958,0.7269,478.4069336,43.614,7.2845,36.3295
MRM,Waste,10.6,Jun,0.958,0.7269,478.4069336,43.614,6.6787,36.9353
MRM,Waste,10.6,Jul,0.958,0.7269,478.4069336,43.614,6.4176,37.1964
MRM,Waste,10.6,Aug,0.958,0.7269,478.4069336,43.614,6.4107,37.2033
MRM,Waste,10.6,Sep,0.958,0.7269,478.4069336,43.614,5.9258,37.6882
MRM,Waste,10.6,Oct,0.987,0.7269,492.8889806,43.614,6.876,36.738
MRM,Waste,10.6,Nov,1.027,0.7269,512.8642179,43.614,6.4353,37.1787
MRM,Waste,10.6,Dec,1.07,0.7269,534.337598,43.614,6.6599,36.9541
MRM,Waste,10.7,Jan,1.07,0.7309,531.413326,43.854,7.3101,36.5439
MRM,Waste,10.7,Feb,1.07,0.7309,531.413326,43.854,8.5839,35.2701
MRM,Waste,10.7,Mar,1.027,0.7309,510.0574634,43.854,8.4449,35.4091
MRM,Waste,10.7,Apr,0.958,0.7309,475.7887536,43.854,7.4474,36.4066
MRM,Waste,10.7,May,0.958,0.7309,475.7887536,43.854,7.2845,36.5695
MRM,Waste,10.7,Jun,0.958,0.7309,475.7887536,43.854,6.6787,37.1753
MRM,Waste,10.7,Jul,0.958,0.7309,475.7887536,43.854,6.4176,37.4364
MRM,Waste,10.7,Aug,0.958,0.7309,475.7887536,43.854,6.4107,37.4433
MRM,Waste,10.7,Sep,0.958,0.7309,475.7887536,43.854,5.9258,37.9282
MRM,Waste,10.7,Oct,0.987,0.7309,490.1915447,43.854,6.876,36.978
MRM,Waste,10.7,Nov,1.027,0.7309,510.0574634,43.854,6.4353,37.4187
MRM,Waste,10.7,Dec,1.07,0.7309,531.413326,43.854,6.6599,37.1941
MRM,Waste,10.8,Jan,1.07,0.7349,528.5208872,44.094,7.3101,36.7839
MRM,Waste,10.8,Feb,1.07,0.7349,528.5208872,44.094,8.5839,35.5101
MRM,Waste,10.8,Mar,1.027,0.7349,507.2812628,44.094,8.4449,35.6491
MRM,Waste,10.8,Apr,0.958,0.7349,473.1990747,44.094,7.4474,36.6466
MRM,Waste,10.8,May,0.958,0.7349,473.1990747,44.094,7.2845,36.8095
MRM,Waste,10.8,Jun,0.958,0.7349,473.1990747,44.094,6.6787,37.4153
MRM,Waste,10.8,Jul,0.958,0.7349,473.1990747,44.094,6.4176,37.6764
MRM,Waste,10.8,Aug,0.958,0.7349,473.1990747,44.094,6.4107,37.6833
MRM,Waste,10.8,Sep,0.958,0.7349,473.1990747,44.094,5.9258,38.1682
MRM,Waste,10.8,Oct,0.987,0.7349,487.5234726,44.094,6.876,37.218
MRM,Waste,10.8,Nov,1.027,0.7349,507.2812628,44.094,6.4353,37.6587
MRM,Waste,10.8,Dec,1.07,0.7349,528.5208872,44.094,6.6599,37.4341
MRM,Waste,10.9,Jan,1.07,0.7389,525.6597645,44.334,7.3101,37.0239
MRM,Waste,10.9,Feb,1.07,0.7389,525.6597645,44.334,8.5839,35.7501
MRM,Waste,10.9,Mar,1.027,0.7389,504.5351198,44.334,8.4449,35.8891
MRM,Waste,10.9,Apr,0.958,0.7389,470.637434,44.334,7.4474,36.8866
MRM,Waste,10.9,May,0.958,0.7389,470.637434,44.334,7.2845,37.0495
MRM,Waste,10.9,Jun,0.958,0.7389,470.637434,44.334,6.6787,37.6553
MRM,Waste,10.9,Jul,0.958,0.7389,470.637434,44.334,6.4176,37.9164
MRM,Waste,10.9,Aug,0.958,0.7389,470.637434,44.334,6.4107,37.9233
MRM,Waste,10.9,Sep,0.958,0.7389,470.637434,44.334,5.9258,38.4082
MRM,Waste,10.9,Oct,0.987,0.7389,484.8842875,44.334,6.876,37.458
MRM,Waste,10.9,Nov,1.027,0.7389,504.5351198,44.334,6.4353,37.8987
MRM,Waste,10.9,Dec,1.07,0.7389,525.6597645,44.334,6.6599,37.6741
MRM,Waste,11,Jan,1.07,0.7429,522.8294521,44.574,7.3101,37.2639
MRM,Waste,11,Feb,1.07,0.7429,522.8294521,44.574,8.5839,35.9901
MRM,Waste,11,Mar,1.027,0.7429,501.8185489,44.574,8.4449,36.1291
MRM,Waste,11,Apr,0.958,0.7429,468.1033787,44.574,7.4474,37.1266
MRM,Waste,11,May,0.958,0.7429,468.1033787,44.574,7.2845,37.2895
MRM,Waste,11,Jun,0.958,0.7429,468.1033787,44.574,6.6787,37.8953
MRM,Waste,11,Jul,0.958,0.7429,468.1033787,44.574,6.4176,38.1564
MRM,Waste,11,Aug,0.958,0.7429,468.1033787,44.574,6.4107,38.1633
MRM,Waste,11,Sep,0.958,0.7429,468.1033787,44.574,5.9258,38.6482
MRM,Waste,11,Oct,0.987,0.7429,482.2735227,44.574,6.876,37.698
MRM,Waste,11,Nov,1.027,0.7429,501.8185489,44.574,6.4353,38.1387
MRM,Waste,11,Dec,1.07,0.7429,522.8294521,44.574,6.6599,37.9141
MRM,Waste,11.1,Jan,1.07,0.7469,520.0294551,44.814,7.3101,37.5039
MRM,Waste,11.1,Feb,1.07,0.7469,520.0294551,44.814,8.5839,36.2301
MRM,Waste,11.1,Mar,1.027,0.7469,499.1310751,44.814,8.4449,36.3691
MRM,Waste,11.1,Apr,0.958,0.7469,465.5964654,44.814,7.4474,37.3666
MRM,Waste,11.1,May,0.958,0.7469,465.5964654,44.814,7.2845,37.5295
MRM,Waste,11.1,Jun,0.958,0.7469,465.5964654,44.814,6.6787,38.1353
MRM,Waste,11.1,Jul,0.958,0.7469,465.5964654,44.814,6.4176,38.3964
MRM,Waste,11.1,Aug,0.958,0.7469,465.5964654,44.814,6.4107,38.4033
MRM,Waste,11.1,Sep,0.958,0.7469,465.5964654,44.814,5.9258,38.8882
MRM,Waste,11.1,Oct,0.987,0.7469,479.6907216,44.814,6.876,37.938
MRM,Waste,11.1,Nov,1.027,0.7469,499.1310751,44.814,6.4353,38.3787
MRM,Waste,11.1,Dec,1.07,0.7469,520.0294551,44.814,6.6599,38.1541
MRM,Waste,11.2,Jan,1.07,0.7509,517.2592889,45.054,7.3101,37.7439
MRM,Waste,11.2,Feb,1.07,0.7509,517.2592889,45.054,8.5839,36.4701
MRM,Waste,11.2,Mar,1.027,0.7509,496.4722333,45.054,8.4449,36.6091
MRM,Waste,11.2,Apr,0.958,0.7509,463.1162605,45.054,7.4474,37.6066
MRM,Waste,11.2,May,0.958,0.7509,463.1162605,45.054,7.2845,37.7695
MRM,Waste,11.2,Jun,0.958,0.7509,463.1162605,45.054,6.6787,38.3753
MRM,Waste,11.2,Jul,0.958,0.7509,463.1162605,45.054,6.4176,38.6364
MRM,Waste,11.2,Aug,0.958,0.7509,463.1162605,45.054,6.4107,38.6433
MRM,Waste,11.2,Sep,0.958,0.7509,463.1162605,45.054,5.9258,39.1282
MRM,Waste,11.2,Oct,0.987,0.7509,477.1354375,45.054,6.876,38.178
MRM,Waste,11.2,Nov,1.027,0.7509,496.4722333,45.054,6.4353,38.6187
MRM,Waste,11.2,Dec,1.07,0.7509,517.2592889,45.054,6.6599,38.3941
MRM,Waste,11.3,Jan,1.07,0.7549,514.5184793,45.294,7.3101,37.9839
MRM,Waste,11.3,Feb,1.07,0.7549,514.5184793,45.294,8.5839,36.7101
MRM,Waste,11.3,Mar,1.027,0.7549,493.8415684,45.294,8.4449,36.8491
MRM,Waste,11.3,Apr,0.958,0.7549,460.6623394,45.294,7.4474,37.8466
MRM,Waste,11.3,May,0.958,0.7549,460.6623394,45.294,7.2845,38.0095
MRM,Waste,11.3,Jun,0.958,0.7549,460.6623394,45.294,6.6787,38.6153
MRM,Waste,11.3,Jul,0.958,0.7549,460.6623394,45.294,6.4176,38.8764
MRM,Waste,11.3,Aug,0.958,0.7549,460.6623394,45.294,6.4107,38.8833
MRM,Waste,11.3,Sep,0.958,0.7549,460.6623394,45.294,5.9258,39.3682
MRM,Waste,11.3,Oct,0.987,0.7549,474.6072327,45.294,6.876,38.418
MRM,Waste,11.3,Nov,1.027,0.7549,493.8415684,45.294,6.4353,38.8587
MRM,Waste,11.3,Dec,1.07,0.7549,514.5184793,45.294,6.6599,38.6341
MRM,Waste,11.4,Jan,1.07,0.7589,511.8065621,45.534,7.3101,38.2239
MRM,Waste,11.4,Feb,1.07,0.7589,511.8065621,45.534,8.5839,36.9501
MRM,Waste,11.4,Mar,1.027,0.7589,491.2386349,45.534,8.4449,37.0891
MRM,Waste,11.4,Apr,0.958,0.7589,458.2342865,45.534,7.4474,38.0866
MRM,Waste,11.4,May,0.958,0.7589,458.2342865,45.534,7.2845,38.2495
MRM,Waste,11.4,Jun,0.958,0.7589,458.2342865,45.534,6.6787,38.8553
MRM,Waste,11.4,Jul,0.958,0.7589,458.2342865,45.534,6.4176,39.1164
MRM,Waste,11.4,Aug,0.958,0.7589,458.2342865,45.534,6.4107,39.1233
MRM,Waste,11.4,Sep,0.958,0.7589,458.2342865,45.534,5.9258,39.6082
MRM,Waste,11.4,Oct,0.987,0.7589,472.1056793,45.534,6.876,38.658
MRM,Waste,11.4,Nov,1.027,0.7589,491.2386349,45.534,6.4353,39.0987
MRM,Waste,11.4,Dec,1.07,0.7589,511.8065621,45.534,6.6599,38.8741
MRM,Waste,11.5,Jan,1.07,0.7629,509.123083,45.774,7.3101,38.4639
MRM,Waste,11.5,Feb,1.07,0.7629,509.123083,45.774,8.5839,37.1901
MRM,Waste,11.5,Mar,1.027,0.7629,488.6629965,45.774,8.4449,37.3291
MRM,Waste,11.5,Apr,0.958,0.7629,455.8316948,45.774,7.4474,38.3266
MRM,Waste,11.5,May,0.958,0.7629,455.8316948,45.774,7.2845,38.4895
MRM,Waste,11.5,Jun,0.958,0.7629,455.8316948,45.774,6.6787,39.0953
MRM,Waste,11.5,Jul,0.958,0.7629,455.8316948,45.774,6.4176,39.3564
MRM,Waste,11.5,Aug,0.958,0.7629,455.8316948,45.774,6.4107,39.3633
MRM,Waste,11.5,Sep,0.958,0.7629,455.8316948,45.774,5.9258,39.8482
MRM,Waste,11.5,Oct,0.987,0.7629,469.6303578,45.774,6.876,38.898
MRM,Waste,11.5,Nov,1.027,0.7629,488.6629965,45.774,6.4353,39.3387
MRM,Waste,11.5,Dec,1.07,0.7629,509.123083,45.774,6.6599,39.1141
MRM,Waste,11.6,Jan,1.07,0.7669,506.4675968,46.014,7.3101,38.7039
MRM,Waste,11.6,Feb,1.07,0.7669,506.4675968,46.014,8.5839,37.4301
MRM,Waste,11.6,Mar,1.027,0.7669,486.1142261,46.014,8.4449,37.5691
MRM,Waste,11.6,Apr,0.958,0.7669,453.4541661,46.014,7.4474,38.5666
MRM,Waste,11.6,May,0.958,0.7669,453.4541661,46.014,7.2845,38.7295
MRM,Waste,11.6,Jun,0.958,0.7669,453.4541661,46.014,6.6787,39.3353
MRM,Waste,11.6,Jul,0.958,0.7669,453.4541661,46.014,6.4176,39.5964
MRM,Waste,11.6,Aug,0.958,0.7669,453.4541661,46.014,6.4107,39.6033
MRM,Waste,11.6,Sep,0.958,0.7669,453.4541661,46.014,5.9258,40.0882
MRM,Waste,11.6,Oct,0.987,0.7669,467.180858,46.014,6.876,39.138
MRM,Waste,11.6,Nov,1.027,0.7669,486.1142261,46.014,6.4353,39.5787
MRM,Waste,11.6,Dec,1.07,0.7669,506.4675968,46.014,6.6599,39.3541
MRM,Waste,11.7,Jan,1.07,0.7709,503.8396679,46.254,7.3101,38.9439
MRM,Waste,11.7,Feb,1.07,0.7709,503.8396679,46.254,8.5839,37.6701
MRM,Waste,11.7,Mar,1.027,0.7709,483.5919056,46.254,8.4449,37.8091
MRM,Waste,11.7,Apr,0.958,0.7709,451.1013102,46.254,7.4474,38.8066
MRM,Waste,11.7,May,0.958,0.7709,451.1013102,46.254,7.2845,38.9695
MRM,Waste,11.7,Jun,0.958,0.7709,451.1013102,46.254,6.6787,39.5753
MRM,Waste,11.7,Jul,0.958,0.7709,451.1013102,46.254,6.4176,39.8364
MRM,Waste,11.7,Aug,0.958,0.7709,451.1013102,46.254,6.4107,39.8433
MRM,Waste,11.7,Sep,0.958,0.7709,451.1013102,46.254,5.9258,40.3282
MRM,Waste,11.7,Oct,0.987,0.7709,464.7567778,46.254,6.876,39.378
MRM,Waste,11.7,Nov,1.027,0.7709,483.5919056,46.254,6.4353,39.8187
MRM,Waste,11.7,Dec,1.07,0.7709,503.8396679,46.254,6.6599,39.5941
MRM,Waste,11.8,Jan,1.07,0.7749,501.2388695,46.494,7.3101,39.1839
MRM,Waste,11.8,Feb,1.07,0.7749,501.2388695,46.494,8.5839,37.9101
MRM,Waste,11.8,Mar,1.027,0.7749,481.0956252,46.494,8.4449,38.0491
MRM,Waste,11.8,Apr,0.958,0.7749,448.7727449,46.494,7.4474,39.0466
MRM,Waste,11.8,May,0.958,0.7749,448.7727449,46.494,7.2845,39.2095
MRM,Waste,11.8,Jun,0.958,0.7749,448.7727449,46.494,6.6787,39.8153
MRM,Waste,11.8,Jul,0.958,0.7749,448.7727449,46.494,6.4176,40.0764
MRM,Waste,11.8,Aug,0.958,0.7749,448.7727449,46.494,6.4107,40.0833
MRM,Waste,11.8,Sep,0.958,0.7749,448.7727449,46.494,5.9258,40.5682
MRM,Waste,11.8,Oct,0.987,0.7749,462.3577236,46.494,6.876,39.618
MRM,Waste,11.8,Nov,1.027,0.7749,481.0956252,46.494,6.4353,40.0587
MRM,Waste,11.8,Dec,1.07,0.7749,501.2388695,46.494,6.6599,39.8341
MRM,Waste,11.9,Jan,1.07,0.7789,498.6647837,46.734,7.3101,39.4239
MRM,Waste,11.9,Feb,1.07,0.7789,498.6647837,46.734,8.5839,38.1501
MRM,Waste,11.9,Mar,1.027,0.7789,478.624984,46.734,8.4449,38.2891
MRM,Waste,11.9,Apr,0.958,0.7789,446.468096,46.734,7.4474,39.2866
MRM,Waste,11.9,May,0.958,0.7789,446.468096,46.734,7.2845,39.4495
MRM,Waste,11.9,Jun,0.958,0.7789,446.468096,46.734,6.6787,40.0553
MRM,Waste,11.9,Jul,0.958,0.7789,446.468096,46.734,6.4176,40.3164
MRM,Waste,11.9,Aug,0.958,0.7789,446.468096,46.734,6.4107,40.3233
MRM,Waste,11.9,Sep,0.958,0.7789,446.468096,46.734,5.9258,40.8082
MRM,Waste,11.9,Oct,0.987,0.7789,459.9833098,46.734,6.876,39.858
MRM,Waste,11.9,Nov,1.027,0.7789,478.624984,46.734,6.4353,40.2987
MRM,Waste,11.9,Dec,1.07,0.7789,498.6647837,46.734,6.6599,40.0741
MRM,Waste,12,Jan,1.07,0.7829,496.1170009,46.974,7.3101,39.6639
MRM,Waste,12,Feb,1.07,0.7829,496.1170009,46.974,8.5839,38.3901
MRM,Waste,12,Mar,1.027,0.7829,476.1795887,46.974,8.4449,38.5291
MRM,Waste,12,Apr,0.958,0.7829,444.1869971,46.974,7.4474,39.5266
MRM,Waste,12,May,0.958,0.7829,444.1869971,46.974,7.2845,39.6895
MRM,Waste,12,Jun,0.958,0.7829,444.1869971,46.974,6.6787,40.2953
MRM,Waste,12,Jul,0.958,0.7829,444.1869971,46.974,6.4176,40.5564
MRM,Waste,12,Aug,0.958,0.7829,444.1869971,46.974,6.4107,40.5633
MRM,Waste,12,Sep,0.958,0.7829,444.1869971,46.974,5.9258,41.0482
MRM,Waste,12,Oct,0.987,0.7829,457.6331588,46.974,6.876,40.098
MRM,Waste,12,Nov,1.027,0.7829,476.1795887,46.974,6.4353,40.5387
MRM,Waste,12,Dec,1.07,0.7829,496.1170009,46.974,6.6599,40.3141
MRM,Waste,12.1,Jan,1.07,0.7869,493.5951201,47.214,7.3101,39.9039
MRM,Waste,12.1,Feb,1.07,0.7869,493.5951201,47.214,8.5839,38.6301
MRM,Waste,12.1,Mar,1.027,0.7869,473.7590545,47.214,8.4449,38.7691
MRM,Waste,12.1,Apr,0.958,0.7869,441.9290888,47.214,7.4474,39.7666
MRM,Waste,12.1,May,0.958,0.7869,441.9290888,47.214,7.2845,39.9295
MRM,Waste,12.1,Jun,0.958,0.7869,441.9290888,47.214,6.6787,40.5353
MRM,Waste,12.1,Jul,0.958,0.7869,441.9290888,47.214,6.4176,40.7964
MRM,Waste,12.1,Aug,0.958,0.7869,441.9290888,47.214,6.4107,40.8033
MRM,Waste,12.1,Sep,0.958,0.7869,441.9290888,47.214,5.9258,41.2882
MRM,Waste,12.1,Oct,0.987,0.7869,455.3069005,47.214,6.876,40.338
MRM,Waste,12.1,Nov,1.027,0.7869,473.7590545,47.214,6.4353,40.7787
MRM,Waste,12.1,Dec,1.07,0.7869,493.5951201,47.214,6.6599,40.5541
MRM,Waste,12.2,Jan,1.07,0.7909,491.0987483,47.454,7.3101,40.1439
MRM,Waste,12.2,Feb,1.07,0.7909,491.0987483,47.454,8.5839,38.8701
MRM,Waste,12.2,Mar,1.027,0.7909,471.3630042,47.454,8.4449,39.0091
MRM,Waste,12.2,Apr,0.958,0.7909,439.6940195,47.454,7.4474,40.0066
MRM,Waste,12.2,May,0.958,0.7909,439.6940195,47.454,7.2845,40.1695
MRM,Waste,12.2,Jun,0.958,0.7909,439.6940195,47.454,6.6787,40.7753
MRM,Waste,12.2,Jul,0.958,0.7909,439.6940195,47.454,6.4176,41.0364
MRM,Waste,12.2,Aug,0.958,0.7909,439.6940195,47.454,6.4107,41.0433
MRM,Waste,12.2,Sep,0.958,0.7909,439.6940195,47.454,5.9258,41.5282
MRM,Waste,12.2,Oct,0.987,0.7909,453.0041725,47.454,6.876,40.578
MRM,Waste,12.2,Nov,1.027,0.7909,471.3630042,47.454,6.4353,41.0187
MRM,Waste,12.2,Dec,1.07,0.7909,491.0987483,47.454,6.6599,40.7941
MRM,Waste,12.3,Jan,1.07,0.7949,488.6275003,47.694,7.3101,40.3839
MRM,Waste,12.3,Feb,1.07,0.7949,488.6275003,47.694,8.5839,39.1101
MRM,Waste,12.3,Mar,1.027,0.7949,468.9910681,47.694,8.4449,39.2491
MRM,Waste,12.3,Apr,0.958,0.7949,437.4814442,47.694,7.4474,40.2466
MRM,Waste,12.3,May,0.958,0.7949,437.4814442,47.694,7.2845,40.4095
MRM,Waste,12.3,Jun,0.958,0.7949,437.4814442,47.694,6.6787,41.0153
MRM,Waste,12.3,Jul,0.958,0.7949,437.4814442,47.694,6.4176,41.2764
MRM,Waste,12.3,Aug,0.958,0.7949,437.4814442,47.694,6.4107,41.2833
MRM,Waste,12.3,Sep,0.958,0.7949,437.4814442,47.694,5.9258,41.7682
MRM,Waste,12.3,Oct,0.987,0.7949,450.7246194,47.694,6.876,40.818
MRM,Waste,12.3,Nov,1.027,0.7949,468.9910681,47.694,6.4353,41.2587
MRM,Waste,12.3,Dec,1.07,0.7949,488.6275003,47.694,6.6599,41.0341
MRM,Waste,12.4,Jan,1.07,0.7989,486.1809989,47.934,7.3101,40.6239
MRM,Waste,12.4,Feb,1.07,0.7989,486.1809989,47.934,8.5839,39.3501
MRM,Waste,12.4,Mar,1.027,0.7989,466.642884,47.934,8.4449,39.4891
MRM,Waste,12.4,Apr,0.958,0.7989,435.2910252,47.934,7.4474,40.4866
MRM,Waste,12.4,May,0.958,0.7989,435.2910252,47.934,7.2845,40.6495
MRM,Waste,12.4,Jun,0.958,0.7989,435.2910252,47.934,6.6787,41.2553
